"","siteid","Sample","substrate","Site","sticID","wet_dry","n_wet","n_total","prc_missing","prc_wet","tempC_mean","LeafSpecies1","LeafSpecies2","LeafSpecies3","Elm","Populus","Oak","Locust","Graminales","Elderberry","Rubrus","Forb","Shrub","Unknown","Sediment.Texture.Description","Percent.Rocks","Percent.Leaf.Litter","Percent.Sediment","meanN2Ar","meanO2Ar","meanO2","project","date","rType","rep","sublocation","month","time_cst","sub_watershed","burn_area","stream_order","elevation","flow_state","conductivity","canopy_cover_percent","long","lat","stic_sublocation","stream_temp_C_1wk_avg","stream_temp_C_2wk_avg","stream_temp_C_3wk_avg","percent_wet_1wk_avg","percent_wet_2wk_avg","percent_wet_3wk_avg","twi","distance_from_outlet","drainage_area","wetted_width","slope_percent","weather","pH","crewBGC","crewMicro","wetdrybin","alpha.cent","page.rank","imp.closeness.cent","betweenness.cent","n.nodes.in.paths","n.paths","upstream.network.length","path.length.mean","path.length.var","path.length.skew","path.length.kurt","path.degree.mean","path.degree.var","path.degree.skew","path.degree.kurt","in.eccentricity","mean.efficiency","alpha.cent.wt","flowing.upstream.length.m","W_Chl.a_ug_per_mL","rock_area","B_Chl.a_ug_per_cm2","Biofilm_B_Glucosidase_Activity_.umoles_hr_1_mL_1_cm_2.","Biofilm_Phospahtase_Activity_.umoles_hr_1_mL_1_cm_2.","Biofilm_N_Acetylglucosaminidase_Activity_.umoles_hr_1_mL_1_cm_2.","Water_B_Glucosidase_Activity_.umoles_hr_1_mL_1.","Water_Phospahtase_Activity_.umoles_hr_1_mL_1.","Water_N_Acetylglucosaminidase_Activity_.umoles_hr_1_mL_1.","Leaf_Litter_B_Glucosidase_Activity_.umolperhperg_DW.","Leaf_Litter_B_Glucosidase_Activity_.umolperhperg_OM.","Leaf_Litter_Phosphatase_Activity_.umolperhperg_DW.","Leaf_Litter_Phosphatase_Activity_.umolperhperg_OM.","Leaf_Litter_N_Acetylglucosaminidase_Activity_.umolperhperg_DW.","Leaf_Litter_N_Acetylglucosaminidase_Activity_.umolperhperg_OM.","Leaf_Litter_Phenol_Oxidase_Activity_.umolperhperg_DW.","Leaf_Litter_Phenol_Oxidase_Activity_.umolperhperg_OM.","Leaf_Litter_Peroxidase_Activity_.umolperhperg_DW.","Leaf_Litter_Peroxidase_Activity_.umolperhperg_OM.","Sediment_B_Glucosidase_Activity_.umolperhperg_DW.","Sediment_B_Glucosidase_Activity_.umolperhperg_OM.","Sediment_Phosphatase_Activity_.umolperhperg_DW.","Sediment_Phosphatase_Activity_.umolperhperg_OM.","Sediment_N_Acetylglucosaminidase_Activity_.umolperhperg_DW.","Sediment_N_Acetylglucosaminidase_Activity_.umolperhperg_OM.","Sediment_Phenol_Oxidase_Activity_.umolperhperg_DW.","Sediment_Phenol_Activity_.umolperhperg_OM.","Sediment_Peroxidase_Activity_.umolperhperg_DW.","Sediment_Peroxidase_Activity_.umolperhperg_OM.","X16SCopyNocm2biofilm","X16SCopyNogleaftissue","X16SCopyNogsediment","X16SCopyNomLwater","ITSCopyNocm2biofilm","ITSCopyNogleaftissue","ITSCopyNogsediment","ITSCopyNomLwater","ITSsxtSRatioCopyNumberBio","ITSsxtSRatioCopyNumberLeaf","ITSsxtSRatioCopyNumberSed","ITSsxtSRatioCopyNumberWater"
"04m01_L","04M01","04m01_L","L","04m01","04M01_1","WET",25237,44757,0.206112422,0.563867105,14.82271488,"Elm","Oak","Populus",1,1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,37.5746,18.9892,263.2088,"AIMS",20210603,"ENVD",1,"SW","June","11:15","04M","N2B",2,355.1574097,"flowing",534.5,76,-96.586195,39.089842,"HS",15.25973254,15.88678231,15.88678231,1,1,1,16.12752151,0.32,39.7602,"2",4.50414143,"hot, clear, sunny",8.33,"Jess Wilhelm, Sarah Flynn","Kevin Kuehn, Charlie Bond",1,1.49924572772289e+26,0.0363852764382072,0.709457729215537,24,12,12,2987.409365,1436.24364841667,685100.47480259,0.0560995252256586,-1.1486650290773,1.83333333333333,0.305555555555556,-0.0629836657297771,0.654545454545454,2787.405342,0.000422045050098475,71.9801783358134,2987.409365,0,74.9,0.269,0.006048152,0.048887616,0.006835439,0.018326206,0.098210858,0.006093103,16.8096028,25.61463283,6.861117733,10.45503655,2.268048408,3.456073765,3.015185295,4.594568068,3.920619946,5.974278013,0.111118925,2.389056896,0.203952458,4.384977847,0.010314837,0.221768995,0.556025381,11.95454568,0.239228867,6.280798476,193263942,3927047094,8990201,116389,146438604,370015710,7491633675,25103050,1.033,0.81,1.673,1.458
"04m01_S","04M01","04m01_S","S","04m01","04M01_1","WET",25237,44757,0.206112422,0.563867105,14.82271488,"Elm","Oak","Populus",1,1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,37.5746,18.9892,263.2088,"AIMS",20210603,"ENVD",1,"SW","June","11:15","04M","N2B",2,355.1574097,"flowing",534.5,76,-96.586195,39.089842,"HS",15.25973254,15.88678231,15.88678231,1,1,1,16.12752151,0.32,39.7602,"2",4.50414143,"hot, clear, sunny",8.33,"Jess Wilhelm, Sarah Flynn","Kevin Kuehn, Charlie Bond",1,1.49924572772289e+26,0.0363852764382072,0.709457729215537,24,12,12,2987.409365,1436.24364841667,685100.47480259,0.0560995252256586,-1.1486650290773,1.83333333333333,0.305555555555556,-0.0629836657297771,0.654545454545454,2787.405342,0.000422045050098475,71.9801783358134,2987.409365,0,74.9,0.269,0.006048152,0.048887616,0.006835439,0.018326206,0.098210858,0.006093103,16.8096028,25.61463283,6.861117733,10.45503655,2.268048408,3.456073765,3.015185295,4.594568068,3.920619946,5.974278013,0.111118925,2.389056896,0.203952458,4.384977847,0.010314837,0.221768995,0.556025381,11.95454568,0.239228867,6.280798476,193263942,3927047094,8990201,116389,146438604,370015710,7491633675,25103050,1.033,0.81,1.673,1.458
"04m02_L","04M02","04m02_L","L","04m02","04M02_1","WET",25821,44762,0.206023733,0.5768509,14.72089853,"Oak","Oak","Populus",0,1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,38.23949,20.46071,266.7046,"AIMS",20210605,"ENVD",1,"SW","June","14:50","04M","N2B",2,362.0723267,"flowing",534.6,6.3,-96.58481,39.08775,"HS",15.27976226,15.7386171,15.7386171,1,1,1,15.95807076,0.66,30.2096,"3",4.055731079,"sunny! Hot! Clear sky!",8.17,"Jess Wilhelm, Sarah Flynn","Kevin Kuehn, Charlie Bond",1,1.03809857032657e+24,0.0356609774793697,0.56906385351936,33,11,11,2842.987075,1409.25966372727,581881.269497555,0.0513592066730269,-1.12015335948946,1.81818181818182,0.330578512396694,0.0276385399196289,0.4125,2642.983052,0.000338526980082903,64.0275677704267,2842.987075,0,36.4,0.043,0,0.040559333,0.00255664,0.047336113,0.096859311,0.058028157,3.947685235,8.882291778,2.876248565,6.471559272,0.780631127,1.756420036,4.17838968,9.401376779,4.17838968,9.401376779,0.097111287,0.999675012,0.316325736,3.25629434,0.014638098,0.150686307,0.709145128,7.300023378,0.245227052,3.604302296,229900082,3080663741,1527313026,6010,134001893,128761200,5.19e+11,1593392,1.013,0.749,1.487,1.599
"04m02_B","04M02","04m02_B","B","04m02","04M02_1","WET",25821,44762,0.206023733,0.5768509,14.72089853,"Oak","Oak","Populus",0,1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,38.23949,20.46071,266.7046,"AIMS",20210605,"ENVD",1,"SW","June","14:50","04M","N2B",2,362.0723267,"flowing",534.6,6.3,-96.58481,39.08775,"HS",15.27976226,15.7386171,15.7386171,1,1,1,15.95807076,0.66,30.2096,"3",4.055731079,"sunny! Hot! Clear sky!",8.17,"Jess Wilhelm, Sarah Flynn","Kevin Kuehn, Charlie Bond",1,1.03809857032657e+24,0.0356609774793697,0.56906385351936,33,11,11,2842.987075,1409.25966372727,581881.269497555,0.0513592066730269,-1.12015335948946,1.81818181818182,0.330578512396694,0.0276385399196289,0.4125,2642.983052,0.000338526980082903,64.0275677704267,2842.987075,0,36.4,0.043,0,0.040559333,0.00255664,0.047336113,0.096859311,0.058028157,3.947685235,8.882291778,2.876248565,6.471559272,0.780631127,1.756420036,4.17838968,9.401376779,4.17838968,9.401376779,0.097111287,0.999675012,0.316325736,3.25629434,0.014638098,0.150686307,0.709145128,7.300023378,0.245227052,3.604302296,229900082,3080663741,1527313026,6010,134001893,128761200,5.19e+11,1593392,1.013,0.749,1.487,1.599
"04m02_W","04M02","04m02_W","W","04m02","04M02_1","WET",25821,44762,0.206023733,0.5768509,14.72089853,"Oak","Oak","Populus",0,1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,38.23949,20.46071,266.7046,"AIMS",20210605,"ENVD",1,"SW","June","14:50","04M","N2B",2,362.0723267,"flowing",534.6,6.3,-96.58481,39.08775,"HS",15.27976226,15.7386171,15.7386171,1,1,1,15.95807076,0.66,30.2096,"3",4.055731079,"sunny! Hot! Clear sky!",8.17,"Jess Wilhelm, Sarah Flynn","Kevin Kuehn, Charlie Bond",1,1.03809857032657e+24,0.0356609774793697,0.56906385351936,33,11,11,2842.987075,1409.25966372727,581881.269497555,0.0513592066730269,-1.12015335948946,1.81818181818182,0.330578512396694,0.0276385399196289,0.4125,2642.983052,0.000338526980082903,64.0275677704267,2842.987075,0,36.4,0.043,0,0.040559333,0.00255664,0.047336113,0.096859311,0.058028157,3.947685235,8.882291778,2.876248565,6.471559272,0.780631127,1.756420036,4.17838968,9.401376779,4.17838968,9.401376779,0.097111287,0.999675012,0.316325736,3.25629434,0.014638098,0.150686307,0.709145128,7.300023378,0.245227052,3.604302296,229900082,3080663741,1527313026,6010,134001893,128761200,5.19e+11,1593392,1.013,0.749,1.487,1.599
"04m02_S","04M02","04m02_S","S","04m02","04M02_1","WET",25821,44762,0.206023733,0.5768509,14.72089853,"Oak","Oak","Populus",0,1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,38.23949,20.46071,266.7046,"AIMS",20210605,"ENVD",1,"SW","June","14:50","04M","N2B",2,362.0723267,"flowing",534.6,6.3,-96.58481,39.08775,"HS",15.27976226,15.7386171,15.7386171,1,1,1,15.95807076,0.66,30.2096,"3",4.055731079,"sunny! Hot! Clear sky!",8.17,"Jess Wilhelm, Sarah Flynn","Kevin Kuehn, Charlie Bond",1,1.03809857032657e+24,0.0356609774793697,0.56906385351936,33,11,11,2842.987075,1409.25966372727,581881.269497555,0.0513592066730269,-1.12015335948946,1.81818181818182,0.330578512396694,0.0276385399196289,0.4125,2642.983052,0.000338526980082903,64.0275677704267,2842.987075,0,36.4,0.043,0,0.040559333,0.00255664,0.047336113,0.096859311,0.058028157,3.947685235,8.882291778,2.876248565,6.471559272,0.780631127,1.756420036,4.17838968,9.401376779,4.17838968,9.401376779,0.097111287,0.999675012,0.316325736,3.25629434,0.014638098,0.150686307,0.709145128,7.300023378,0.245227052,3.604302296,229900082,3080663741,1527313026,6010,134001893,128761200,5.19e+11,1593392,1.013,0.749,1.487,1.599
"04m03_W","04M03","04m03_W","W","04m03","04M03_1","WET",2928,11199,0.801355163,0.261451915,22.92420305,"Oak","Elm","Elm",1,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,38.66996,21.09099,268.673,"AIMS",20210605,"ENVD",1,"SW","June","","04M","N4D",2,364.9915771,"flowing",521.4,26,-96.58366,39.08685,"HS",15.0523477,15.62947955,15.62947955,1,1,1,17.71474266,0.81,29.302,"1.3",0.680164765,"hot, partly cloudly",8.16,"Jess Wilhelm, Sarah Flynn","Kevin Kuehn, Charlie Bond",1,5.55648183514521e+21,0.0348088610572079,0.452018360340041,40,10,10,2656.160482,1344.6763778,475691.709082462,0.100896096947855,-1.20670738237294,1.8,0.36,0.131761569173682,0.178571428571428,2456.156459,0.000268898489196931,56.142930839216,2656.160482,9.618698969,56,0.534,0.017241906,0.340488568,0.01425926,0.020117576,0.091890905,0.002631075,6.176376711,8.749867007,7.065582697,10.00957549,2.128887303,3.01592368,6.424338943,9.101146836,5.781905049,8.191032153,0.12574688,2.101769286,0.276582681,4.622881962,0.025491956,0.426079831,0.491678763,8.218059317,0,6.430997808,266891844,4210634328,2511024360,96885,6042845,47744500,9.84e+11,72453215,0.75,0.654,1.504,1.596
"04m03_L","04M03","04m03_L","L","04m03","04M03_1","WET",2928,11199,0.801355163,0.261451915,22.92420305,"Oak","Elm","Elm",1,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,38.66996,21.09099,268.673,"AIMS",20210605,"ENVD",1,"SW","June","","04M","N4D",2,364.9915771,"flowing",521.4,26,-96.58366,39.08685,"HS",15.0523477,15.62947955,15.62947955,1,1,1,17.71474266,0.81,29.302,"1.3",0.680164765,"hot, partly cloudly",8.16,"Jess Wilhelm, Sarah Flynn","Kevin Kuehn, Charlie Bond",1,5.55648183514521e+21,0.0348088610572079,0.452018360340041,40,10,10,2656.160482,1344.6763778,475691.709082462,0.100896096947855,-1.20670738237294,1.8,0.36,0.131761569173682,0.178571428571428,2456.156459,0.000268898489196931,56.142930839216,2656.160482,9.618698969,56,0.534,0.017241906,0.340488568,0.01425926,0.020117576,0.091890905,0.002631075,6.176376711,8.749867007,7.065582697,10.00957549,2.128887303,3.01592368,6.424338943,9.101146836,5.781905049,8.191032153,0.12574688,2.101769286,0.276582681,4.622881962,0.025491956,0.426079831,0.491678763,8.218059317,0,6.430997808,266891844,4210634328,2511024360,96885,6042845,47744500,9.84e+11,72453215,0.75,0.654,1.504,1.596
"04m03_B","04M03","04m03_B","B","04m03","04M03_1","WET",2928,11199,0.801355163,0.261451915,22.92420305,"Oak","Elm","Elm",1,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,38.66996,21.09099,268.673,"AIMS",20210605,"ENVD",1,"SW","June","","04M","N4D",2,364.9915771,"flowing",521.4,26,-96.58366,39.08685,"HS",15.0523477,15.62947955,15.62947955,1,1,1,17.71474266,0.81,29.302,"1.3",0.680164765,"hot, partly cloudly",8.16,"Jess Wilhelm, Sarah Flynn","Kevin Kuehn, Charlie Bond",1,5.55648183514521e+21,0.0348088610572079,0.452018360340041,40,10,10,2656.160482,1344.6763778,475691.709082462,0.100896096947855,-1.20670738237294,1.8,0.36,0.131761569173682,0.178571428571428,2456.156459,0.000268898489196931,56.142930839216,2656.160482,9.618698969,56,0.534,0.017241906,0.340488568,0.01425926,0.020117576,0.091890905,0.002631075,6.176376711,8.749867007,7.065582697,10.00957549,2.128887303,3.01592368,6.424338943,9.101146836,5.781905049,8.191032153,0.12574688,2.101769286,0.276582681,4.622881962,0.025491956,0.426079831,0.491678763,8.218059317,0,6.430997808,266891844,4210634328,2511024360,96885,6042845,47744500,9.84e+11,72453215,0.75,0.654,1.504,1.596
"04m03_S","04M03","04m03_S","S","04m03","04M03_1","WET",2928,11199,0.801355163,0.261451915,22.92420305,"Oak","Elm","Elm",1,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,38.66996,21.09099,268.673,"AIMS",20210605,"ENVD",1,"SW","June","","04M","N4D",2,364.9915771,"flowing",521.4,26,-96.58366,39.08685,"HS",15.0523477,15.62947955,15.62947955,1,1,1,17.71474266,0.81,29.302,"1.3",0.680164765,"hot, partly cloudly",8.16,"Jess Wilhelm, Sarah Flynn","Kevin Kuehn, Charlie Bond",1,5.55648183514521e+21,0.0348088610572079,0.452018360340041,40,10,10,2656.160482,1344.6763778,475691.709082462,0.100896096947855,-1.20670738237294,1.8,0.36,0.131761569173682,0.178571428571428,2456.156459,0.000268898489196931,56.142930839216,2656.160482,9.618698969,56,0.534,0.017241906,0.340488568,0.01425926,0.020117576,0.091890905,0.002631075,6.176376711,8.749867007,7.065582697,10.00957549,2.128887303,3.01592368,6.424338943,9.101146836,5.781905049,8.191032153,0.12574688,2.101769286,0.276582681,4.622881962,0.025491956,0.426079831,0.491678763,8.218059317,0,6.430997808,266891844,4210634328,2511024360,96885,6042845,47744500,9.84e+11,72453215,0.75,0.654,1.504,1.596
"04m04_S","04M04","04m04_S","S","04m04","04M04_1","WET",21755,35170,0.376164039,0.61856696,15.08753142,"Oak","Elm","Elm",1,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,38.53184,19.75233,263.054,"AIMS",20210605,"ENVD",1,"SW","June","16:03","04M","N4D",2,367.722168,"flowing",548.1,65.6,-96.58345,39.08576,"HS",14.93836553,15.36597026,15.36597026,1,1,1,15.89907742,0.95,28.413,"1.7",4.046366321,"sunny",8.17,"Jess Wilhelm, Sarah Flynn","Kevin Kuehn, Charlie Bond",1,16863256958109278208,0.0338063711487823,0.635071707113203,45,9,9,2326.658189,1127.97120533333,401314.439418845,0.0478046203469333,-1.11579121397684,1.77777777777778,0.395061728395062,0.254464285714286,-0.0401785714285712,2126.654166,0.000377793995903155,48.3907425758306,2326.658189,0,65.9,0.911,0.00858875,0.147273358,0.002507255,0.042149631,0.012668397,0,5.945072382,12.38556746,6.385724732,13.30359319,1.776301987,3.700629139,3.593721157,7.486919078,7.151142101,14.89821271,0.18855722,2.796932099,0.41868016,6.210422375,0.024687518,0.366198191,0.513015502,7.609729939,0.27638092,5.371499137,470796355,5232182741,394002248,146890,33249618,223595750,1.52e+11,45557988,0.842,0.751,1.508,1.465
"04m04_W","04M04","04m04_W","W","04m04","04M04_1","WET",21755,35170,0.376164039,0.61856696,15.08753142,"Oak","Elm","Elm",1,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,38.53184,19.75233,263.054,"AIMS",20210605,"ENVD",1,"SW","June","16:03","04M","N4D",2,367.722168,"flowing",548.1,65.6,-96.58345,39.08576,"HS",14.93836553,15.36597026,15.36597026,1,1,1,15.89907742,0.95,28.413,"1.7",4.046366321,"sunny",8.17,"Jess Wilhelm, Sarah Flynn","Kevin Kuehn, Charlie Bond",1,16863256958109278208,0.0338063711487823,0.635071707113203,45,9,9,2326.658189,1127.97120533333,401314.439418845,0.0478046203469333,-1.11579121397684,1.77777777777778,0.395061728395062,0.254464285714286,-0.0401785714285712,2126.654166,0.000377793995903155,48.3907425758306,2326.658189,0,65.9,0.911,0.00858875,0.147273358,0.002507255,0.042149631,0.012668397,0,5.945072382,12.38556746,6.385724732,13.30359319,1.776301987,3.700629139,3.593721157,7.486919078,7.151142101,14.89821271,0.18855722,2.796932099,0.41868016,6.210422375,0.024687518,0.366198191,0.513015502,7.609729939,0.27638092,5.371499137,470796355,5232182741,394002248,146890,33249618,223595750,1.52e+11,45557988,0.842,0.751,1.508,1.465
"04m04_L","04M04","04m04_L","L","04m04","04M04_1","WET",21755,35170,0.376164039,0.61856696,15.08753142,"Oak","Elm","Elm",1,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,38.53184,19.75233,263.054,"AIMS",20210605,"ENVD",1,"SW","June","16:03","04M","N4D",2,367.722168,"flowing",548.1,65.6,-96.58345,39.08576,"HS",14.93836553,15.36597026,15.36597026,1,1,1,15.89907742,0.95,28.413,"1.7",4.046366321,"sunny",8.17,"Jess Wilhelm, Sarah Flynn","Kevin Kuehn, Charlie Bond",1,16863256958109278208,0.0338063711487823,0.635071707113203,45,9,9,2326.658189,1127.97120533333,401314.439418845,0.0478046203469333,-1.11579121397684,1.77777777777778,0.395061728395062,0.254464285714286,-0.0401785714285712,2126.654166,0.000377793995903155,48.3907425758306,2326.658189,0,65.9,0.911,0.00858875,0.147273358,0.002507255,0.042149631,0.012668397,0,5.945072382,12.38556746,6.385724732,13.30359319,1.776301987,3.700629139,3.593721157,7.486919078,7.151142101,14.89821271,0.18855722,2.796932099,0.41868016,6.210422375,0.024687518,0.366198191,0.513015502,7.609729939,0.27638092,5.371499137,470796355,5232182741,394002248,146890,33249618,223595750,1.52e+11,45557988,0.842,0.751,1.508,1.465
"04m04_B","04M04","04m04_B","B","04m04","04M04_1","WET",21755,35170,0.376164039,0.61856696,15.08753142,"Oak","Elm","Elm",1,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,38.53184,19.75233,263.054,"AIMS",20210605,"ENVD",1,"SW","June","16:03","04M","N4D",2,367.722168,"flowing",548.1,65.6,-96.58345,39.08576,"HS",14.93836553,15.36597026,15.36597026,1,1,1,15.89907742,0.95,28.413,"1.7",4.046366321,"sunny",8.17,"Jess Wilhelm, Sarah Flynn","Kevin Kuehn, Charlie Bond",1,16863256958109278208,0.0338063711487823,0.635071707113203,45,9,9,2326.658189,1127.97120533333,401314.439418845,0.0478046203469333,-1.11579121397684,1.77777777777778,0.395061728395062,0.254464285714286,-0.0401785714285712,2126.654166,0.000377793995903155,48.3907425758306,2326.658189,0,65.9,0.911,0.00858875,0.147273358,0.002507255,0.042149631,0.012668397,0,5.945072382,12.38556746,6.385724732,13.30359319,1.776301987,3.700629139,3.593721157,7.486919078,7.151142101,14.89821271,0.18855722,2.796932099,0.41868016,6.210422375,0.024687518,0.366198191,0.513015502,7.609729939,0.27638092,5.371499137,470796355,5232182741,394002248,146890,33249618,223595750,1.52e+11,45557988,0.842,0.751,1.508,1.465
"04m05_S","04M05","04m05_S","S","04m05","04M05_1","WET",50429,56184,0.003423382,0.897568703,13.38573544,"Elm","Oak","Populus",1,1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,38.60799,17.75354,248.6051,"AIMS",20210605,"ENVD",1,"SW","June","17:25","04M","N4D",2,370.0584717,"flowing",559,96.9,-96.5831,39.08502,"HS",14.80410104,15.18022305,15.18022305,1,1,1,16.17440605,1.06,23.8689,"2",2.583657999,"sunny, cooler in shade, breezy",8.04,"Jess Wilhelm, Sarah Flynn","Kevin Kuehn, Charlie Bond",1,119994901686296384,0.0326269712565169,0.43650586680945,48,8,8,2186.125077,1110.867855,314364.589760389,0.094403399412099,-1.19583847536343,1.75,0.4375,0.404061017820884,-0.22857142857143,1986.121054,0.000259670355032391,40.7008566914391,2186.125077,11.48736393,67.8,0.414,0.008686178,0.086590373,0.006701682,0,0.01844514,0.032072735,13.22336253,17.98377305,4.416371324,6.006265,4.269015883,5.8058616,3.879968983,5.276757816,4.019035971,5.465888921,0.122567643,2.466673821,0.523226828,10.52993991,0.020119361,0.404902148,0.595118378,11.97675736,0.240186175,5.523596093,242253825,2359438937,507650773,7120,21267605,111362680,1.74e+11,1903990,0.859,0.763,1.485,1.57
"04m05_B","04M05","04m05_B","B","04m05","04M05_1","WET",50429,56184,0.003423382,0.897568703,13.38573544,"Elm","Oak","Populus",1,1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,38.60799,17.75354,248.6051,"AIMS",20210605,"ENVD",1,"SW","June","17:25","04M","N4D",2,370.0584717,"flowing",559,96.9,-96.5831,39.08502,"HS",14.80410104,15.18022305,15.18022305,1,1,1,16.17440605,1.06,23.8689,"2",2.583657999,"sunny, cooler in shade, breezy",8.04,"Jess Wilhelm, Sarah Flynn","Kevin Kuehn, Charlie Bond",1,119994901686296384,0.0326269712565169,0.43650586680945,48,8,8,2186.125077,1110.867855,314364.589760389,0.094403399412099,-1.19583847536343,1.75,0.4375,0.404061017820884,-0.22857142857143,1986.121054,0.000259670355032391,40.7008566914391,2186.125077,11.48736393,67.8,0.414,0.008686178,0.086590373,0.006701682,0,0.01844514,0.032072735,13.22336253,17.98377305,4.416371324,6.006265,4.269015883,5.8058616,3.879968983,5.276757816,4.019035971,5.465888921,0.122567643,2.466673821,0.523226828,10.52993991,0.020119361,0.404902148,0.595118378,11.97675736,0.240186175,5.523596093,242253825,2359438937,507650773,7120,21267605,111362680,1.74e+11,1903990,0.859,0.763,1.485,1.57
"04m05_W","04M05","04m05_W","W","04m05","04M05_1","WET",50429,56184,0.003423382,0.897568703,13.38573544,"Elm","Oak","Populus",1,1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,38.60799,17.75354,248.6051,"AIMS",20210605,"ENVD",1,"SW","June","17:25","04M","N4D",2,370.0584717,"flowing",559,96.9,-96.5831,39.08502,"HS",14.80410104,15.18022305,15.18022305,1,1,1,16.17440605,1.06,23.8689,"2",2.583657999,"sunny, cooler in shade, breezy",8.04,"Jess Wilhelm, Sarah Flynn","Kevin Kuehn, Charlie Bond",1,119994901686296384,0.0326269712565169,0.43650586680945,48,8,8,2186.125077,1110.867855,314364.589760389,0.094403399412099,-1.19583847536343,1.75,0.4375,0.404061017820884,-0.22857142857143,1986.121054,0.000259670355032391,40.7008566914391,2186.125077,11.48736393,67.8,0.414,0.008686178,0.086590373,0.006701682,0,0.01844514,0.032072735,13.22336253,17.98377305,4.416371324,6.006265,4.269015883,5.8058616,3.879968983,5.276757816,4.019035971,5.465888921,0.122567643,2.466673821,0.523226828,10.52993991,0.020119361,0.404902148,0.595118378,11.97675736,0.240186175,5.523596093,242253825,2359438937,507650773,7120,21267605,111362680,1.74e+11,1903990,0.859,0.763,1.485,1.57
"04m05_L","04M05","04m05_L","L","04m05","04M05_1","WET",50429,56184,0.003423382,0.897568703,13.38573544,"Elm","Oak","Populus",1,1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,38.60799,17.75354,248.6051,"AIMS",20210605,"ENVD",1,"SW","June","17:25","04M","N4D",2,370.0584717,"flowing",559,96.9,-96.5831,39.08502,"HS",14.80410104,15.18022305,15.18022305,1,1,1,16.17440605,1.06,23.8689,"2",2.583657999,"sunny, cooler in shade, breezy",8.04,"Jess Wilhelm, Sarah Flynn","Kevin Kuehn, Charlie Bond",1,119994901686296384,0.0326269712565169,0.43650586680945,48,8,8,2186.125077,1110.867855,314364.589760389,0.094403399412099,-1.19583847536343,1.75,0.4375,0.404061017820884,-0.22857142857143,1986.121054,0.000259670355032391,40.7008566914391,2186.125077,11.48736393,67.8,0.414,0.008686178,0.086590373,0.006701682,0,0.01844514,0.032072735,13.22336253,17.98377305,4.416371324,6.006265,4.269015883,5.8058616,3.879968983,5.276757816,4.019035971,5.465888921,0.122567643,2.466673821,0.523226828,10.52993991,0.020119361,0.404902148,0.595118378,11.97675736,0.240186175,5.523596093,242253825,2359438937,507650773,7120,21267605,111362680,1.74e+11,1903990,0.859,0.763,1.485,1.57
"04m06_S","04M06","04m06_S","S","04m06","04M06_1","WET",5531,38284,0.320928748,0.144472887,14.35492242,"Elm","Populus","Populus",1,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,38.40265,17.47147,256.1535,"AIMS",20210606,"ENVD",1,"SW","June","8:30","04M","N4D",2,372.0547791,"flowing",557.2,84.4,-96.58342,39.084258,"HS",15.11215453,17.15255019,17.47975711,1,0.594052045,0.554476058,15.63758564,1.2,23.3323,"1.5",4.314900413,"hot, cloudy, breezy",8.1,"Jess Wilhelm, Sarah Flynn","Kevin Kuehn, Charlie Bond",1,451163392983615,0.0312394419714988,0.433424603167095,49,7,7,1920.157351,965.600147428571,242725.861279756,0.127465125328504,-1.35437958096253,1.71428571428571,0.489795918367347,0.595294044989534,-0.349999999999997,1720.153328,0.000257837360599105,33.1406942761295,1920.157351,0,71.9,1.15,0.008451761,0.093715248,0.033005512,0.043236566,0.005308097,0,43.15352697,53.94190871,12.49214692,15.61518365,6.5593361,8.199170124,6.835972513,8.544965641,11.06184643,13.82730804,0.070398324,2.041551406,0.160462577,4.653414744,0.007600359,0.220410408,0.440511846,12.77484354,0,0,129136156,3144081993,182503306,46720,219337533,107103270,97808124835,33243153,1.097,0.739,1.578,1.56
